,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,,,,,,,,,,,0.0280378814349,,,,,,,,,,,,,,,,,0.20367572149,,,,,,,,,,,,,,,,,0.297480040862,,,,,,,,,,,,,,,,,0.108043441732,,,,0.0235802990872,,,,,0.0701163179235,,,,,,,,,,0.0100488479118,0.0847995735523,,,,,0.0275538795184,,,,,,0.0702172039365,,,,,,,
11,,,,,,,,,,,0.034529856788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235097360334,,,,,,,,,,,,,,,,,0.18789847807,,,,,,,,,0.0381969883974,,,,,,,,,,0.0203393802309,0.324253504162,,,,,,,,,,,0.0701366544602,,,,,,,
12,,,,,,0.0134153015822,,,,,0.0511281033974,,,,,,,0.0120826213596,,0.0140463138615,,0.0178745804426,,,,,,,,,,0.0292454333171,,,,,,,,,0.179486033411,,,,0.279801153575,,,,,0.0105489573603,,0.0125755623332,,,,,,,,,,0.187180230581,,,,0.0292879071517,,,,,0.0118125851484,,,,,,,,,,,,,,,,,,,,,,0.0335823652074,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0298447617861,,,,,,0.368349130253,,,,,,,,,,,0.402968857884,,,,,,,,0.0788400494872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722134405269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,0.043451206357,,,,,,,,,,,,,,,,,,,,,,0.333676819457,,,,,,,,,,,,0.217939374472,,,,,,,,,0.113710573927,,,,,,,,0.161584612767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,0.0330263667212,,,,,,,,,0.16366068049,,,,,,,,,,,,0.0285928106681,0.0279274013251,,,,,,,,,,,,0.219137817348,,,,,0.0346574145409,,,,0.0967656450465,,,,,0.0172132765807,,,0.210105256608,,,,0.0244570690766,,,,,0.0239000253534,,,,,,,,,,0.019059065479,,,,,,,,,,0.0172807587471,,,,,,0.0117623048175,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0381443503389,,,,,,,,,,,,,,,,,0.848330244582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,0.0177726873917,,,,,,,,,,,,,,,,,,,,,0.0402809504815,,,,,,,,,,,,,0.225543811761,,,,,0.293050560418,,,,0.0285286923369,,0.0107298097428,,,,,,0.260009557857,,,,,,,,0.0108175686971,0.0118570599101,,,,,,,,,,0.011452975349,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215326675098,,,,,0.180086152837,,,,0.0703260619513,,,,,,,,0.175969700273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229285228314,,,
21,,,,,,,,,,,0.0734115007374,,,,,,,,,,,,,,,,,,,,,0.0123799809707,,,,,0.178178915172,,,,,,,,0.265495487803,,,,,,,,,0.10971158693,,,,,,,,0.174438909101,,,,0.0327724687232,,,,,0.0506377222143,,,,,,,,,,0.0143328017883,,,,,,,,,,,,,,,,,,,
22,,,,0.315431535187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281233795921,,,,,0.0716320544793,,,,,,,,,,,,0.155445533312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0840089815774,,,
23,,0.139305649874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0938963085009,,,,,,,,,,,,,,,,,,0.331047184316,,,,,,,,,,,,0.181214968486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,0.0609928920407,,,,,,,,,,,,,,,,,,,,,0.107359789723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183245077359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466868258355,,
25,,,,,,,,,,,0.0524043133352,,,,0.0214110511922,,,,,,,,,,,,,,,,,0.0176373480944,0.0230132684896,,,,,,,,,,,,0.29317952929,,,,,,,,,0.0460913741173,,0.134844498417,,,,,,0.2122978343,,0.0168255264113,,0.0122417345059,,,,,0.0435486245907,,,,0.010129656841,,,,0.010593372444,,,,,,,,,,,,,,0.0382446116143,,,,,,,
26,,,,,,,,,,,0.0399935403863,,,,,,,,0.0264466006876,0.0229209909862,,,,,,,,,,,,0.141668694465,0.0113442555309,,,,,,,,,,,,0.261459668046,,,,,,,,,0.184923488302,,,,,,,,0.189847080936,,,,0.0223504684297,,,,,,,,,,,,,,,0.0112047087928,,,,,,,,,,,,,,,,,,,
27,,,,,0.0136250650371,,,,,,0.0550663959855,,,,0.24957389225,,,,,,,,,,,,,,,,,,0.0221954532795,,,,,,,,,,,,0.288732756723,,,,,,,,,0.0522542923011,,,,,,,,0.195364272769,,,,0.0156553439101,,,,,0.0113310153109,,,,,,,,,,,,,,,,,,,,,,0.030998700099,,,,,,,
28,,,,,0.0482909345369,0.0167357673779,,,,,0.0681136933344,,,,,,,,,,,,,0.0136887678466,,,,,,,,0.0328832777586,,,,,,,,,0.0102146826696,,,,0.240509041512,,,,,0.0138286913946,,,,,,,,,,,,0.172023225774,,,,0.0473998296591,,,,0.0180679523433,0.0172116489167,0.0127767836884,,,,,,,0.0792803777923,,0.0571974762049,,,,,,,,,0.011354953015,,,0.0592876793344,,,,,,,
30,,,,,,,,,,,0.0656518911921,,,,,,0.0141369014113,,0.0170552499738,,,0.0218494582282,,,,,,,,,,0.0266875405028,0.23632010948,,,,,,,,,,,,0.261822332376,,,,,0.0149639057767,,,,,,,,,,,,0.160992057318,,,,,,,,,0.0385711342914,,,,,,,,,,0.0277056322392,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,0.0548705701333,,,,,,,,0.330627838127,,,,,,,,,,,,,0.0313253832174,,,,,,,,,,,0.0411628876825,,0.241295641784,,,,,0.0151759393868,,,,,,,,,,,,0.164097456801,,,,,,,,,0.0175351436667,,,,,,,,,,0.0342582713309,,,,,,,,,,,,0.010134546951,,,,,,,
32,,,,,,0.0136960225372,,,0.260433704608,,0.0494595470996,,,,,,,,0.0400772991584,,,,,,,,,,,,,0.0348190929874,,0.0118024696257,,,,,,,,,0.0654318846294,,0.253429806737,,,,,,,,,0.0110251472487,,,,,,,,0.128638776464,0.0116886284672,,,0.0124032116869,,,,,,,,,,,0.035646776566,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,0.336017796599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292110040051,,,,,,,,,,,,,,,,0.148631400195,0.106474695516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,0.0192070995897,,0.0727859112612,,,,,,,,,,,,,,,,,,,,,0.0208000941407,0.0296218477891,0.374176283911,,,,,,,,,0.0171057829972,,0.206184886258,,,,,,,,,,,,,,,,,0.151318391609,,,,,0.022397015476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,0.0286974778849,,,,,,,,,,,,,,,,,,,,,0.0295972080566,,0.0188193413802,,,,,,,,,0.029752989783,,0.164121804001,,,,,,,,,,,,,,,,,0.159469852933,,0.0146679810581,,,,,,,0.448956835452,,,,,,,,,,0.0117801667113,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,0.0327628880503,0.0139030089262,,,,,,,,,,,,,,,,,,,,0.0854671876899,,,,,,,,,,,,,0.280111604904,,,,,0.0273385617846,,,,,,,,,,,,0.132089762045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341363794255,,,,,,,,,
37,,,,,,,,,,,0.298517722276,,,,,,,,,,,,,,,,,,,,,0.0333156755462,,,,,,,,,0.0111244500554,,,,0.207026837195,,,,,0.0202085333993,,,,,,,,,,,0.0135078475194,0.134265161026,,,,0.024427437492,,,,,0.0328281815705,,,,,,,,,,0.0316233403391,,,,,,,,,,0.0141300360411,,0.0264954076659,,,,,,,
38,,,,,,0.0129809587798,,,,,0.0433568549956,,,,,,,,,0.139437851899,,0.0160334017768,,0.0124226961197,,,,,,,,0.0767907032967,,,,,,,,,,,0.0122192599738,,0.198605857165,,,,,0.0173881346882,,,,,,,,,,,,0.223390059496,,,,0.0253507237713,,,,0.0167907622403,0.0186299580143,,0.011736783336,,,,,,,,0.0126667856206,,,,,,,,,,,,0.0243116973787,,,,,,,
39,,,,,,0.0231406485781,,,,,0.0820655274635,,,,,,,,0.0114785756546,,,,,0.0217233774582,,,,,,,,0.0610048435106,,,,,,,,,,,,,0.250297883728,,,,,0.0117244478249,,,,,,,,,,,,0.204363869209,,,,0.0302089397525,,,,0.0112885205348,0.0172208704051,,,,,,,,,,0.0196308200271,,,,,0.0902877196996,,,,,,,0.0219251015688,,,,,,,
40,,,,,,,,,,,0.0936435388028,,,,,,,,,,,,,0.0457543304273,,,,,,,,0.037808768775,,,,,,,,,,,,,0.14322936093,,,,,,,,,,,,,,,,,0.367794223809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202642892931,,,,,
41,,,,,,,,,,,0.0648689562723,,,,,,,,,,,,,,0.145808169545,,,,,,,,,,,0.0290346174909,,,,,0.0700997957133,,,,0.247496602675,,,,,,,,,,,,,,,,,0.242368289005,,,,,,,,0.0123399972844,0.0104355313272,,,,,,,,,,,,,0.0271497574726,,,,,,,,,0.0463519981297,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148677587562,0.471332894025,,,,,,,,,,,,,,,,0.176623567128,,,,,,,,0.0250441677857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,0.138661356451,,,,,,,,,,,,,,,,,,0.21138167322,,,,,,,,,,,,,,,,,0.118137206401,,,,,,,,,,,,,,,,,0.382412813271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,0.0194780839866,,,,,,,,,,,,0.0942142912041,,,,,,,,,0.0520524268112,,,,,,,,,0.0182002266323,,,,0.205386514548,,,,,,,,,,,,,,,,,0.254343635439,,,,,,,,,,,,,,,,,,0.0405684951039,,,,0.218126845266,,,,,,,,,,,,,,,,
45,,,,,,,,,,,0.0271273644612,,,,,,,,,,,,,,,,,,,,,0.103278811922,,0.289883927233,,,,,,,,,,,0.204027180707,,,,,,,,,,,,,,,,,0.259837230487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,0.0527883726903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179100512117,,,,,,,,,,,,0.0662727252025,,,,,,,,,,,,,,,,,0.380149386549,,,,,,,,,,0.18725382504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179039628143,,,,,,,,,,,,,,,,,0.199884578099,,,,,,,,,,,,,0.0676339398602,,,,,,,,,,,,,,,,,,0.394066046077,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356874039107,,,,,,,,,,,,,,0.440642666169,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,0.0613145849578,,,,,,0.0115457598855,,,,,,,0.107861686403,,,,,,,,0.0275312086207,,,,,,,,,,,0.0731036175181,,0.149474799653,,,,,0.0241067793634,,,,,0.012159964793,,0.192249215698,,,,,0.199375385441,,,,,,,,,,,,,0.0372919639565,,,,,,,,,,,,,,,,0.0107589621616,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125536163786,,,,,,,,,,,,,,0.618993351411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0919721341267,,,,,,,,,,,,,,,,,0.146810191592,,,,,,0.594794059092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171940453452,,0.122264035074,,,,,0.219537820914,,,,,,,,,,,,0.281959937036,,,,,,,,,,,,,,,,,,,0.0725873900461,,,,,,,,,,,,,,,,,,,
53,,,,,,0.0336926128353,,,,,,,,,,,,,,,,,,,,,,,,,,0.201001518588,,,,,,,,,,,,,0.0979455510288,,,,,0.0130967608459,,,,0.0330449167006,,,,,,,,0.389076660858,,,,,,,,0.0178086955872,,,,,,,0.0427505223492,,,,,,,,,,,,,,0.0744174608989,,0.0144628070141,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,0.47782775903,,,,,,,,,,,,,,,,,,,,,,,0.136182338184,,,,,,,,,,,,,,,,,0.218528597944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,0.663472537643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167231597924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,0.0925651961582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.371595103797,,,,,,,,,,,,,,,,,0.0850920434858,,,,,,,,0.22687668273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442587977121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.315920301066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417179848011,,,,,,,,,,,,,0.103498221857,,,,,,,,,,,,,,,,,0.218562848219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.281294864804,,,,,,,,,,0.437491797101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,0.0216269363933,,,,,0.0982698039477,0.161456789714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0764769011179,,,,0.185827009333,,,,,,,,,,,,,,,,,0.312086947102,,,,,,,,,0.0556053978742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,0.390492529997,,,,,,,,,,,,,,,,,,,,,0.0390819885626,,,,,,,,,0.066558107612,,,,0.210140378372,,,,,0.0207966694473,,,,,,,,,,,,0.187665661764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,0.0163866299547,,,,,,,,,,,,0.147679957511,,,,,,,,,0.237513436742,,,,,,,,,,,,,0.0759382709034,,,,,,,,,,,,,,,,,0.333170028179,,,,0.0166868392646,0.0375962013384,,,,,0.0148904977011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,0.0263565313732,,,,,,,,,,,,,,,,,,,,,0.0139320282207,,,0.0533331614074,,,,,,,,,,0.139373191194,,,,,,,,,,,,,,,,,0.265813416272,,,,0.0125393277227,,,,0.0465441296739,,,,,,,,,,,,,,,,,,,,,,,0.0437774451424,,0.220969619483,0.0633008593006,,,,
64,,,,,,,,,,,0.0266424584613,,,,,,,,,,,,,,,,,,,,,0.0180689027023,,,,,,,,,,,,,0.331202633028,,,,,,,,,,,,,,,,,0.20794292397,,,,0.0450544950131,,,,,0.0180636093825,,,,,,,,,,,,,,,,,,,,,,0.230951367568,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.214299180089,,,,,,,,,,,,,,,0.574394566563,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347955780175,,,,,,,,0.357259363163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0901369473276,,,,,,,,,,,,,,,,,0.166640794705,,,,,0.50599653342,,,,0.0486825895058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150972483851,,,,,,,,,,,0.383693994876,,,,,,0.285759621602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101983788705,,0.359803156962,,,,,,,,,,,,,,,,,0.128263861799,,,,0.0942166296497,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0839153965463,,,,,,,
70,,,,,,,,,,,0.0171145017564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0957073039977,,,,,,,,,,,,,,,,,0.15297870193,,,,0.0173817136127,,,,,,,,,,,,,,,,,,,,,,,,,,0.59203307526,,,,,,,,
71,,,,,,0.0342611693458,,,,,0.0129061314966,,,,,,,,,,,,,,,,,,,,,0.0862801204473,,,,,,,,,0.039674781591,,,,0.2650915033,,,,,,,,,,,,,,,,,0.207522614313,,,0.243031918264,,,,,,,,,,,,,0.0106802672056,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182736451088,,,,,,,,,,,,,,,,0.599729044142,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,0.0495611556661,,,,,,,,,,,,,,,,,,,,,,0.292609509862,,,,,,,,,,,,0.0886777292284,,,,,,,,,,,,,,,,,0.406003551852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.427380601053,,0.318270024044,,,,,,,,,,,,,,,,,0.0880557025347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041542698424,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0104205607547,,,,,,,,,,,,,0.135382504403,,,,,,,,,,,,,,,,,0.249794421801,,,,,0.027882394961,,,,,0.43779446502,,,,,,,,,,,,,,,,,,,,,0.03301082547,,,,,,,
76,,,,,,,,,,,0.478663324507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133972802153,,,,,,,,,,,,,,,,,0.257521172288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,0.053713206498,,,,,,,,,,,,,,,,,,,,,0.168348248571,,,,,,,,,,0.227017778722,,,0.142973112904,,,,,,,,,,,,,,,,,0.299153860762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.820424462068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411244583799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.378502676911,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,0.169908180274,,,,,,0.340834086343,,,,,,,,,,,,,,,0.100971968087,,,,,,,,,,,,,0.207554335035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.133961716105,,,,,,,,0.569022899703,,,,,,,,,0.13925651898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168014348988,,0.554667115326,,,,,,,,,,,,,,,0.105537490608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429257264385,,,,,0.384011912679,,,,,,,,,,,,0.0356756563158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,0.042289827466,,,,,,,,,,,,,,,,,,,,,0.0546089328081,,,,,,,,,,,,,0.228350356493,,,,,0.0141010066354,,,,,0.322937681915,,,,,,,0.192223145941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120141789724,,0.0186353272471,,,,,,,
85,,,,,,,,,,0.180923183055,0.113858080645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.255892416545,,,,,,,,,,,,,,,,,0.316267895822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.722134405269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,0.139091240573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243609683532,,,,,,,,,0.316490327238,,,,,,,,0.148694470443,,,,0.0319711722951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,0.0101530276718,,,,,,0.0467274667622,,0.095142353437,,,,,,0.045479610434,,,,,,,,0.0221967447843,,,,,0.0627659232563,,,,,,,,,,,,,0.248385705539,,,,,0.01627852823,,,,0.0273867022849,,,,,,,,0.22352258451,,,,0.0237222795383,,,,,,,,,,,,,,,0.0316146071959,,,,,,,,,,,0.0242009951882,0.0469040349683,,,,,,,
90,,,,,,,,,,,0.0229910637497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447589592593,,,,,,,,,,,,,,,,,0.1141296675,,,,0.267165216597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,0.0466211489348,,,,,,,,0.0371453778862,,,,,,,,0.146881862055,,,,,0.0356799585836,,,,,,,,,,,,,0.26837445724,,,,,0.0287922537246,,,,0.043173741353,,,,,,0.0126000183617,,0.174254591366,,,,0.0545412226685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0716467874553,,,,
92,,,,0.100396042868,,,,,,,0.0381748420289,,,,,,,,0.053654936108,,,,,,,,,,,,,0.0268284262605,,,,,,,,,,,,,0.241801658848,,,,,0.0133462963913,,,,0.0160922022354,,,,,,0.149420122291,0.070395364042,0.123646524063,,,,0.040731768353,,,,,0.026415076321,,,,,,,,,,0.0227555553679,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193222347407,,,,,,,,,,,,0.348785884234,,,,,,,,0.247409136541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,0.0465922127041,,,,,,,,,,,,,,,,,,0.0730061406519,,,,,,,,,,,,,,,,0.176241662768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517427430729,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,0.403672644484,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26133105427,,,,,,,,,,,0.0796998690011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
