,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0350432133114,,,,,,,,,,,,,,,,0.0543224713416,,,,,0.035263717373,,,,,,,,,,,,,,,,,,,0.599624139314,,,,,,,,,,,,,,,,,0.149436750842,,,,,,,,,,,,0.015297296526,,
2,,,,,,,,,,,,,,,,,,,0.182445489413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426722708678,,,,,,,,,,,,,,,,0.184814381667,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253363063344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534782567257,,,,,,,,,,,,,,
4,,,,,,,,,,,,0.0111857984769,,,,0.299183413298,,,0.132078110894,,,,,,,0.05889131051,,0.0396796246107,,,,,,,,,,,,0.022975768733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664403346624,,,,,0.303506805701,,,,,,,,,,,,,,
5,,,,,,,,0.163128869803,,,,,,,,,,,0.119288446869,,,,,,,0.230392514611,,,,,,,,0.0645001475927,,,,,,,,,,,,,,,,,,0.0444928824312,0.0463158181348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225917608934,,,,,,,0.0264457500096,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.744977864801
7,,,,0.197625264656,,,,,,,,,,,,,0.100124077491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244943722286,,,,,,,,,,,,0.346431170399,,
8,,,,,,,,,0.109890433764,,,,,0.112318712406,,,,,0.0676669965196,,,,,,,0.0634632766118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0103562394619,0.0119562235924,,,,0.0125663125737,,0.0481121027759,,,,,,0.031482765588,0.0712525384348,0.012605478561,,,,0.289104899194,,,,,,,,,,,0.10439681753,,,
9,,,,,,,,,,,,,,0.0208559654715,,,,,0.0385656295227,,,,,,,0.0337047495705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0250577097752,,,,,0.0420378897076,,,0.0131636183429,,0.754147139341,,,,,,,,,,,,,,
10,,,0.0410676240452,,,,,,,,,,,,,,,,,,,,,,,0.01580568003,,,,,,,,0.0381694912441,,,,,,,,,,,0.0291136603291,,,,,,,,,,,,,0.0208437474429,,,0.152572748192,,,,,,,,,,,,,,,,,,,,0.22143568644,,,,,0.203692897689,,,,,,,,,,,,0.187778599328,,
